"177","DJI Ronin 3 axis Stabaliser with Easy rig and Operator","Supports Cameras up to 7250g in weight. Transmitter for remote pan/tilt control available. Bluetooth wireless interface for setup. Gimbal tuning stand included. ","8000",\N,"2015-06-23 09:26:09","2015-07-01 10:15:28","68","Camera","1","8.00","MUMBAI","1"
"178","Canon Flash Light","This flash light is engineered to provide a new level of performance and reliability for professional flash photography with today's most advanced DSLRs. Weight: 425g","300",\N,"2015-06-23 09:27:24","2015-06-30 05:39:04","68","Camera","1","8.00","MUMBAI","1"
"179","Sony PD 177","This camcorder consists of the high performance Sony G-Lens which in combination with a ClearVid array and advanced image processing technology gives a great picture quality and low light performance. Applications ranging from wedding videography to corporate video and broadcast television. Weight(Body only):2200g","1000",\N,"2015-06-29 06:09:12","2015-07-01 08:08:50","69","Camera","1","8.00","MUMBAI","1"
"180","Sony FX 700","The PDW-700 captures stunning HD images. With fast file-based operation and outstanding picture quality, there is a widened appeal of XDCAM for applications such TV drama, documentaries and general entertainment programs, and for ENG where speed of operation is a critical requirement. Weight(Body only): 4300g","5000",\N,"2015-06-29 06:09:56","2015-06-30 09:15:26","69","Camera","1","8.00","MUMBAI","1"
"181","Canon 5D Remote","Remote switch with an 80cm cord to prevent camera shake for telephoto shots, macrophotography, and bulb exposures. The Remote Switch works just like a shutter button, enabling halfway or complete pressing. It also has a shutter-release lock.","500",\N,"2015-06-29 06:10:38","2015-06-29 18:08:27","69","Camera","1","8.00","MUMBAI","1"
"182","DOP Kit (Matte Box) Follow Focus","Supports large & small diameter lenses. Consists of height adjustable matte box & baseplate and has a reversible gear mechanism.","500",\N,"2015-06-29 06:12:06","2015-07-01 10:19:37","69","Camera","1","8.00","MUMBAI","1"
"183","70-200MM NIKKOR (VR2)","70-200mm focal length range; fast f/2.8 constant maximum aperture. Optical image stabilization – 4 stops with automatic panning detection and 'active' mode. Ring-type ultrasonic focusing with full-time manual override.\
Compatible with: Nikon F; Weight: 1540g","1500",\N,"2015-06-29 06:12:48","2015-06-29 08:54:56","69","Camera","1","8.00","MUMBAI","1"
"184","7\" Monitor  ( Marshall )","Marshall 7\" Monitor is an LCD monitor that attaches directly to a DSLR or HD video camera. It comes equipped with a Canon LP-E6 battery plate, battery, and charger. The field monitor contains 800 x 480 pixels and supports up to 1920 (H) x 1440 (V) resolution by scaling it down to its native resolution. ","1000",\N,"2015-06-29 06:16:51","2015-06-29 18:26:43","69","Camera","0","8.00","MUMBAI","1"
"185","7\" Monitor (Marshall)","Marshall 7\" Monitor is an LCD monitor that attaches directly to a DSLR or HD video camera. It comes equipped with a Canon LP-E6 battery plate, battery, and charger. The field monitor contains 800 x 480 pixels and supports up to 1920 (H) x 1440 (V) resolution by scaling it down to its native resolution.","1000",\N,"2015-06-29 06:17:30","2015-06-29 18:28:56","69","Camera","1","8.00","MUMBAI","1"
"186","7\" Monitor (Lilliput)","The 7\" Lilliput monitor is a 16:9 TFT LCD HD field monitor with HDMI, component video, ultra-hi resolution LCD and sun hood.\
Optimised for DSLR cameras.  It also features Lilliput's highest contrast ratio on any monitor (700:1), for even clearer and sharper picture quality.","1000",\N,"2015-06-29 06:18:16","2015-06-29 18:33:19","69","Camera","1","8.00","MUMBAI","1"
"187","9\" Monitor","Consists of an IPS LCD panel. Has RGB bias & gain function, also includes waveform monitor & vectorscope.","1000",\N,"2015-06-29 06:19:01","2015-07-01 14:05:25","69","Camera","1","8.00","MUMBAI","1"
"188","17\" Monitor","This is a high-end 12-bit video processing montior.","1000",\N,"2015-06-29 06:19:46","2015-07-10 11:15:41","69","Camera","1","2.00","MUMBAI","1"
"189","22\" Monitor","This is a high-end 12-bit video processing montior.","1000",\N,"2015-06-29 06:20:25","2015-07-10 11:16:04","69","Camera","1","3.00","MUMBAI","1"
"190","4 Channal Mixer (Battery Operated)","4-Channel microphone submixer with individual level control and is portable battery powered.","500",\N,"2015-06-29 06:20:58","2015-07-01 13:59:43","69","Camera","1","8.00","MUMBAI","1"
"191","Boom Rod ","This precision balanced professional boom rod for location recording, that allows one to mount the microphone securely and swivel it in a range of directions that allows one to easily change positions and follow the sound source.","500",\N,"2015-06-29 06:22:09","2015-07-01 14:15:47","69","Camera","1","8.00","MUMBAI","1"
"192","Hand Cordless Mike (Sennheiser)","Consists of enhanced frequency bank system with up to 12 compatible frequencies. High-quality true diversity reception. Integrated equalizer and soundcheck mode.","500",\N,"2015-06-29 06:22:55","2015-07-01 13:00:12","69","Camera","1","8.00","MUMBAI","1"
"193","LED Light (1/1)","Daylight balanced with 5,600K. ","800",\N,"2015-06-29 06:23:41","2015-07-01 13:25:04","69","Camera","1","8.00","MUMBAI","1"
"194","LED Light (1/2)","Daylight balanced with 5,600K.","600",\N,"2015-06-29 06:24:26","2015-07-01 13:25:42","69","Camera","1","8.00","MUMBAI","1"
"195","LED Light Small ","The LED light works with great electrical efficiency and lasts longer. ","300",\N,"2015-06-29 06:25:08","2015-07-01 13:32:58","69","Camera","1","8.00","MUMBAI","1"
"196","Studio Assist 100MM","This is a tripod that is a combination quality, strength, rigidity, and light weight. It is the ideal support for broadcast, cable, corporate and educational TV studios.","500",\N,"2015-06-29 06:25:57","2015-07-01 14:55:26","69","Camera","1","8.00","MUMBAI","1"
"197","Tripod - Manfrotto","","500",\N,"2015-06-29 06:26:53","2015-06-29 06:27:11","69","Camera","1","8.00","MUMBAI","1"
"198","Tripod - Succeed","","700",\N,"2015-06-29 06:28:00","2015-06-29 06:28:04","69","Camera","1","8.00","MUMBAI","1"
"199","Tripod - E-Image","","700",\N,"2015-06-29 06:28:48","2015-06-29 06:28:53","69","Camera","1","8.00","MUMBAI","1"
"200","Tripod - Libec","","700",\N,"2015-06-29 06:29:39","2015-06-29 06:29:43","69","Camera","1","8.00","MUMBAI","1"
"201","Monopod Manfrotto (MVM 500A) with Head","Maximum height of 200 cm. Consists of a fluid head. 3 mini legs at the base at more stability. Supports upto 5000g.","700",\N,"2015-06-29 06:30:38","2015-07-01 13:37:41","69","Camera","1","8.00","MUMBAI","1"
"202","Hercules MTB Reflex","Hercules MTB Reflex is  loaded with features like twin tube frame design, integrated carrier, a turbodrive, aero soft grips, and Caliper brakes, which are sure to\
make your commute comfortable and more enjoyable.","500",\N,"2015-07-10 04:43:21","2015-07-10 11:14:28","36","Bicycle","1","7.00","MUMBAI ","1"
"203","B-Twin My Bike","With Quick-release front hub for easy removal of the wheel which is handy when you come to put your bike in the car, this bike is your perfect companion for that little cross-country sojourn. Rigid steel frame and fork provides durability and\
With the easy adjustments you will stay comfortable and in control of the bike.","500",\N,"2015-07-10 04:47:22","2015-07-10 11:13:49","36","Bicycle","1","10.00","MUMBAI ","1"
"204","Schnell Dynamic 1.0","Boasting a lightweight alloy frame with alloy double disc brakes and \"Shimano shifters\" will help you conquer every trail & take you on an amazing adventure. Plus the \"Kenda tyres\" will help you rule every turn and bend on the road.","500",\N,"2015-07-10 04:59:12","2015-07-10 11:15:01","36","Bicycle","1","13.00","MUMBAI","1"
"205","Mount Track Gear Up 9111 Rucksack","This 60 litres Rucksack/ backpack from Mount Track has padded shoulders straps for comfort, internal pockets to store your gear, and a metal stay for comfort and back support around town or on the trail.\
Product Features:\
\
1. Dual Pockets on Hood\
2. Zipped space on the hood\
3. Sack Opening for main compartment\
4. Frame less Fiber padded cushioned back\
5. Adjustable Hip back that helps in weight division from   shoulders\
6. Adjustable Sternum Strap that helps in keeping the shoulder belts in place.\
7. Ideal for Unisex\
8. Expandable sack for extra space\
9. Water resistant material","75",\N,"2015-07-10 09:24:10","2015-07-10 09:36:53","42","Outdoor","1","5.00","Mumbai ","1"
"206","test_product","testing","10000",\N,"2015-07-11 13:28:39","2015-07-14 04:35:08","19","Bicycle","3","1.00","MUMBAI","1"
